"Date","T_treatment","GPP","GPP_SE","LA","LA_SE","RM","RM_SE","LM","WM","LM_SE","WM_SE","litter","litter_SE","TNC_tot","TNC_tot_SE","TNC_leaf","TNC_leaf_SE","TNC_wood","TNC_wood_SE","TNC_root","TNC_root_SE","BMratio","SMratio","BMratio_SE","SMratio_SE","FRratio","IRratio","CRratio","BRratio","FRratio_SE","IRratio_SE","CRratio_SE","BRratio_SE","Tair","Rd.foliage.mean","Rd.stem.mean","Rd.branch.mean","Rd.fineroot.mean","Rd.intermediateroot.mean","Rd.coarseroot.mean","Rd.boleroot.mean","Treatment"
2012-12-17,"ambient",0.5593686620496,0.0323373994551489,0.159672568632943,0.00232005321413568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855561678521566,0.144438321478434,0.0454498777799095,0.0454498777799095,0.576428666291591,0.417541472995602,0.0026970481194664,0.00333260195097666,0.0238928561498915,0.0238763630589758,0.000234515808714575,0.000201537290054774,23.6748994434922,0.00464182290770987,0.000978583976924588,0.0019835261779251,0.00710713731649981,0.0038958080697452,0.00213550404901513,0.00105356312827181,"ambient"
2012-12-17,"elevated",0.5549241745788,0.0461476164997518,0.192420746191325,0.00355229318257716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855561678521566,0.144438321478434,0.0454498777799095,0.0454498777799095,0.576428666291591,0.417541472995602,0.0026970481194664,0.00333260195097666,0.0238928561498915,0.0238763630589758,0.000234515808714575,0.000201537290054774,26.6830468074321,0.00480941227076989,0.00126671148178166,0.00200772521327849,0.00829668461331705,0.00402161778251141,0.0019493822342785,0.0012299018024033,"elevated"
2012-12-18,"ambient",1.213218462729,0.0702936176881128,0.183923366044039,0.00267812589658301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854777977240865,0.145222022759135,0.0455444793041976,0.0455444793041976,0.57556241289514,0.417201754249492,0.00323645774335967,0.00399912234117199,0.0238675376296556,0.0238477459205567,0.00028141897045749,0.000241844748065729,22.8254673447268,0.00633601859567123,0.00139003521502976,0.0028175111204194,0.00828464462078005,0.00454126379318381,0.0024893133964436,0.00122811699205889,"ambient"
2012-12-18,"elevated",1.1740790264892,0.0961677770522009,0.218656596270602,0.00407144568004813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854777977240865,0.145222022759135,0.0455444793041976,0.0455444793041976,0.57556241289514,0.417201754249492,0.00323645774335967,0.00399912234117199,0.0238675376296556,0.0238477459205567,0.00028141897045749,0.000241844748065729,25.8835988907654,0.00649089655102647,0.0017750637665989,0.00281345857413802,0.0100776511403193,0.0048848983564835,0.00236783667353852,0.00149391255412745,"elevated"
2012-12-19,"ambient",1.1956237000422,0.0753072812563168,0.208174163455134,0.0030417514786761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853994275960164,0.146005724039836,0.0456390808284857,0.0456390808284857,0.574696159498689,0.416862035503382,0.00377586736725295,0.00466564273136732,0.0238422191094196,0.0238191287821376,0.000328322132200405,0.000282152206076683,22.5939168046033,0.00708179848580974,0.00145294202886406,0.00294501914727505,0.00875264189480447,0.00479779852377503,0.0026299340189391,0.00129749297989849,"ambient"
2012-12-19,"elevated",1.2047867351364,0.109285129788878,0.24489244634988,0.00463139172060115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853994275960164,0.146005724039836,0.0456390808284857,0.0456390808284857,0.574696159498689,0.416862035503382,0.00377586736725295,0.00466564273136732,0.0238422191094196,0.0238191287821376,0.000328322132200405,0.000282152206076683,25.6512732734814,0.00734262772435553,0.00185522208456842,0.00294050871803901,0.0107524171206001,0.00521197489269115,0.00252637913665006,0.00159393996676595,"elevated"
2012-12-20,"ambient",1.112469107919,0.0681493376628821,0.23242496086623,0.00340915358067959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853210574679463,0.146789425320536,0.0457336823527738,0.0457336823527738,0.573829906102238,0.416522316757272,0.00431527699114623,0.00533216312156265,0.0238169005891836,0.0237905116437185,0.00037522529394332,0.000322459664087638,21.8300582561728,0.00757391658209064,0.0018428405018516,0.00373531803438158,0.0096016763828106,0.00526320045180409,0.00288504609939395,0.00142335398290988,"ambient"
2012-12-20,"elevated",1.0957609510848,0.106387647877105,0.271128296429157,0.00521901761706118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853210574679463,0.146789425320536,0.0457336823527738,0.0457336823527738,0.573829906102238,0.416522316757272,0.00431527699114623,0.00533216312156265,0.0238169005891836,0.0237905116437185,0.00037522529394332,0.000322459664087638,24.8798070987654,0.00762475116019253,0.00235464917559277,0.00373209573470801,0.011597221160985,0.00562147327787701,0.00272487360335906,0.0017191738475717,"elevated"
2012-12-21,"ambient",1.1148273367998,0.0651682043525131,0.256675758277325,0.00377923094740783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852426873398763,0.147573126601237,0.0458282838770618,0.0458282838770618,0.572963652705787,0.416182598011161,0.00485468661503951,0.00599868351175798,0.0237915820689476,0.0237618945052994,0.000422128455686234,0.000362767122098593,23.9179537037037,0.00509065514500323,0.00113307808619035,0.00229667570549751,0.00815097469732717,0.00446799204630747,0.00244914917137616,0.00120830174205916,"ambient"
2012-12-21,"elevated",1.1585628835872,0.11774684941461,0.297364146508434,0.00582595372262851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852426873398763,0.147573126601237,0.0458282838770618,0.0458282838770618,0.572963652705787,0.416182598011161,0.00485468661503951,0.00599868351175798,0.0237915820689476,0.0237618945052994,0.000422128455686234,0.000362767122098593,26.9178599537037,0.00515955411593287,0.00144669551512931,0.00229299813212136,0.00995611183086989,0.00482598510728379,0.0023392798967476,0.00147589554821225,"elevated"
2012-12-22,"ambient",1.4248748375316,0.0911916169034174,0.28092655568842,0.00415126815679044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851643172118062,0.148356827881938,0.0459228854013499,0.0459228854013499,0.572097399309336,0.415842879265051,0.00539409623893279,0.00666520390195331,0.0237662635487116,0.0237332773668802,0.000469031617429149,0.000403074580109548,23.5127087191358,0.00575392359777344,0.00129155381970005,0.00261789572686986,0.00823439110391003,0.00451371711048489,0.00247421356313885,0.00122066740299336,"ambient"
2012-12-22,"elevated",1.4764888750482,0.155559366268392,0.323599996587712,0.00644674840075949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851643172118062,0.148356827881938,0.0459228854013499,0.0459228854013499,0.572097399309336,0.415842879265051,0.00539409623893279,0.00666520390195331,0.0237662635487116,0.0237332773668802,0.000469031617429149,0.000403074580109548,26.5116246141975,0.00587960338379785,0.00164973058640842,0.00261480671888297,0.00985894225209888,0.0047788844973272,0.00231644901195484,0.00146149111491881,"elevated"
2012-12-23,"ambient",1.3557465330396,0.0836628154165249,0.305177353099516,0.00452478180732197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850859470837361,0.149140529162639,0.046017486925638,0.046017486925638,0.571231145912885,0.415503160518941,0.00593350586282607,0.00733172429214864,0.0237409450284757,0.0237046602284611,0.000515934779172064,0.000443382038120503,23.0462858796296,0.00792093397843651,0.00178556141517287,0.00361921704503988,0.00984309810763167,0.00539553681479882,0.00295758684933538,0.00145914237650751,"ambient"
2012-12-23,"elevated",1.3709383149774,0.14891455485157,0.349835846666989,0.00707775595656228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850859470837361,0.149140529162639,0.046017486925638,0.046017486925638,0.571231145912885,0.415503160518941,0.00593350586282607,0.00733172429214864,0.0237409450284757,0.0237046602284611,0.000515934779172064,0.000443382038120503,26.0470077160494,0.00809275732960373,0.00228007640301218,0.00361389862519454,0.0120339144590741,0.00583314982278019,0.00282747870368514,0.00178390932920674,"elevated"
2012-12-24,"ambient",1.415989105479,0.0890144797029468,0.329428150510611,0.00489943423639036,NA,NA,21.852466617995,0.0166183763117906,1.89556008411595,0.00673302214666303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85007576955666,0.14992423044334,0.0461120884499261,0.0461120884499261,0.570364892516434,0.415163441772831,0.00647291548671935,0.00799824468234397,0.0237156265082397,0.023676043090042,0.000562837940914979,0.000483689496131457,23.0492808641975,0.00730001194478857,0.00183951052373078,0.00372856838495924,0.0106998214961394,0.00586515344690458,0.0032150092380652,0.00158614318331116,"ambient"
2012-12-24,"elevated",1.4079130147134,0.158731041869636,0.376071696746266,0.00771647134978694,NA,NA,23.5863197776237,0.0476596968055345,2.77119109479916,0.0195308621022422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85007576955666,0.14992423044334,0.0461120884499261,0.0461120884499261,0.570364892516434,0.415163441772831,0.00647291548671935,0.00799824468234397,0.0237156265082397,0.023676043090042,0.000562837940914979,0.000483689496131457,26.048049382716,0.00724245520519862,0.00234796358445695,0.00372149913865429,0.013027848133781,0.00631493520177632,0.00306101254736227,0.00193125020992785,"elevated"
2012-12-25,"ambient",0.5115446249394,0.0312355072417229,0.34867205896865,0.00523208725545092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849615562341317,0.150384437658683,0.0461633013766759,0.0461633013766759,0.569498639119982,0.414823723026721,0.00701232511061263,0.0086647650725393,0.0236903079880037,0.0236474259516229,0.000609741102657894,0.000523996954142412,24.591681712963,0.00416145844004281,0.00088598804142031,0.00179584022927569,0.00785513932893615,0.00430582860916406,0.00236025858169045,0.00116444706157453,"ambient"
2012-12-25,"elevated",0.5615889600516,0.0643386074600729,0.397976272085466,0.0083568562267883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849615562341317,0.150384437658683,0.0461633013766759,0.0461633013766759,0.569498639119982,0.414823723026721,0.00701232511061263,0.0086647650725393,0.0236903079880037,0.0236474259516229,0.000609741102657894,0.000523996954142412,27.589650462963,0.00424512385710721,0.00113175079623924,0.00179381385693414,0.00997686249084615,0.00483604348928199,0.00234415545485215,0.00147897162923682,"elevated"
2012-12-26,"ambient",1.3147515877782,0.082153569073272,0.36791596742669,0.00557530756072095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849155355125973,0.150844644874027,0.0462145143034258,0.0462145143034258,0.568632385723531,0.414484004280611,0.00755173473450591,0.00933128546273463,0.0236649894677677,0.0236188088132037,0.000656644264400809,0.000564304412153367,23.1816824845679,0.004607561933494,0.00085112082853591,0.00172516665282409,0.00689319722812505,0.00377853588467043,0.00207122079337713,0.00102184861668532,"ambient"
2012-12-26,"elevated",1.4210760452928,0.1632279699188,0.419880847424666,0.00900510697841578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849155355125973,0.150844644874027,0.0462145143034258,0.0462145143034258,0.568632385723531,0.414484004280611,0.00755173473450591,0.00933128546273463,0.0236649894677677,0.0236188088132037,0.000656644264400809,0.000564304412153367,26.1787264660494,0.00488567364179324,0.00108815532252331,0.00172471546079331,0.0082508722354055,0.00399941133713533,0.00193861819541562,0.00122311056845964,"elevated"
2012-12-27,"ambient",2.5252381687494,0.163479465584071,0.387159875884729,0.00592725972778776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84869514791063,0.15130485208937,0.0462657272301756,0.0462657272301756,0.56776613232708,0.4141442855345,0.00809114435839919,0.00999780585292996,0.0236396709475317,0.0235901916747846,0.000703547426143724,0.000604611870164322,20.4811292438272,0.00594174978646777,0.00102426271976473,0.00207611402356189,0.00729258954602211,0.00399746451173457,0.00219122746751787,0.00108105459528299,"ambient"
2012-12-27,"elevated",2.6386538156082,0.300362567466116,0.441785422763866,0.00965964011672223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84869514791063,0.15130485208937,0.0462657272301756,0.0462657272301756,0.56776613232708,0.4141442855345,0.00809114435839919,0.00999780585292996,0.0236396709475317,0.0235901916747846,0.000703547426143724,0.000604611870164322,23.482199845679,0.00644054524003854,0.00130819963548019,0.00207348352796254,0.00871240350006701,0.00422312748733929,0.00204705920406275,0.00129152803407736,"elevated"
2012-12-28,"ambient",2.4898434765984,0.15514656858981,0.406403784342768,0.0062864773522792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.848234940695286,0.151765059304714,0.0463169401569255,0.0463169401569255,0.566899878930629,0.41380456678839,0.00863055398229247,0.0106643262431253,0.0236143524272957,0.0235615745363655,0.000750450587886639,0.000644919328175277,18.1949390432099,0.00691893537907274,0.00126059201893816,0.00255513816719685,0.00819200245858284,0.00449048159115028,0.0024614769126849,0.00121438370369428,"ambient"
2012-12-28,"elevated",2.571161656713,0.297359304755076,0.463689998103065,0.0103192602676181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.848234940695286,0.151765059304714,0.0463169401569255,0.0463169401569255,0.566899878930629,0.41380456678839,0.00863055398229247,0.0106643262431253,0.0236143524272957,0.0235615745363655,0.000750450587886639,0.000644919328175277,21.198568287037,0.00743424954069076,0.00160991931370167,0.00255170624404269,0.00990896909917116,0.00480313380499233,0.00232820327904644,0.00146890710241868,"elevated"
2012-12-29,"ambient",2.425280655369,0.154617628094079,0.425647692800807,0.006651783464367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847774733479943,0.152225266520057,0.0463681530836754,0.0463681530836754,0.566033625534178,0.41346484804228,0.00916996360618574,0.0113308466333206,0.0235890339070598,0.0235329573979464,0.000797353749629554,0.000685226786186231,19.1068024691358,0.0064499883145299,0.00122425809645954,0.00248149166563698,0.00841822699008847,0.00461448754687705,0.00252945131384009,0.00124791926301879,"ambient"
2012-12-29,"elevated",2.5491789769524,0.300609334917269,0.485594573442265,0.010983050921828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847774733479943,0.152225266520057,0.0463681530836754,0.0463681530836754,0.566033625534178,0.41346484804228,0.00916996360618574,0.0113308466333206,0.0235890339070598,0.0235329573979464,0.000797353749629554,0.000685226786186231,22.1105100308642,0.00683497079320233,0.00156357004387635,0.00247824310821128,0.01022908925973,0.00495830433276887,0.00240341845027594,0.00151636176422721,"elevated"
2012-12-30,"ambient",2.2120323823884,0.145996687952625,0.444891601258846,0.00702222793342508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847314526264599,0.152685473735401,0.0464193660104252,0.0464193660104252,0.565167372137727,0.41312512929617,0.00970937323007902,0.011997367023516,0.0235637153868238,0.0235043402595273,0.000844256911372469,0.000725534244197186,20.4440902777778,0.00579455589392624,0.0011085655621504,0.00224699041096298,0.00816734105747552,0.00447696333743341,0.00245406682342198,0.0012107278938033,"ambient"
2012-12-30,"elevated",2.3505876254172,0.280285479766965,0.507499148781465,0.011650299241928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847314526264599,0.152685473735401,0.0464193660104252,0.0464193660104252,0.565167372137727,0.41312512929617,0.00970937323007902,0.011997367023516,0.0235637153868238,0.0235043402595273,0.000844256911372469,0.000725534244197186,23.4440239197531,0.00609623670020902,0.00141596004219068,0.00224428271045791,0.00991840487342672,0.0048077075690085,0.00233042030085186,0.00147030586304475,"elevated"
2012-12-31,"ambient",2.7580361620344,0.172996493423745,0.464135509716886,0.00739703881138708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846854319049255,0.153145680950745,0.0464705789371751,0.0464705789371751,0.564301118741276,0.41278541055006,0.0102487828539723,0.0126638874137113,0.0235383968665878,0.0234757231211081,0.000891160073115384,0.000765841702208141,21.035194058642,0.00826430745448985,0.0018496191328734,0.00374905787929965,0.0097212661491838,0.00532875409965806,0.00292097961508921,0.00144108198825979,"ambient"
2012-12-31,"elevated",2.7860681269356,0.337524360125847,0.529403724120665,0.0123204434618175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846854319049255,0.153145680950745,0.0464705789371751,0.0464705789371751,0.564301118741276,0.41278541055006,0.0102487828539723,0.0126638874137113,0.0235383968665878,0.0234757231211081,0.000891160073115384,0.000765841702208141,24.0351878858025,0.00849565383960099,0.00236208216313552,0.00374387694670002,0.0116256975350033,0.00563527651344285,0.0027315643889192,0.00172339518963341,"elevated"
2013-01-01,"ambient",2.507772545109,0.15990742384411,0.483379418174925,0.00777558469450372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846394111833912,0.153605888166088,0.0465217918639249,0.0465217918639249,0.563434865344824,0.41244569180395,0.0107881924778656,0.0133304078039066,0.0235130783463518,0.023447105982689,0.000938063234858299,0.000806149160219096,22.6772388117284,0.00859601417477989,0.00221239088756102,0.00448437266985662,0.0111749434908931,0.00612559362398936,0.00335777064795343,0.00165657534084685,"ambient"
2013-01-01,"elevated",2.4160286209878,0.291293819004336,0.551308299459864,0.0129930355021293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846394111833912,0.153605888166088,0.0465217918639249,0.0465217918639249,0.563434865344824,0.41244569180395,0.0107881924778656,0.0133304078039066,0.0235130783463518,0.023447105982689,0.000938063234858299,0.000806149160219096,25.6776280864198,0.00856591801571245,0.00282419517187089,0.00447632151072735,0.0136241997647825,0.00660400227322024,0.00320113083907019,0.00201965346737573,"elevated"
2013-01-02,"ambient",2.408504830251,0.159392942938906,0.502623326632964,0.00815734562475297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845933904618568,0.154066095381432,0.0465730047906748,0.0465730047906748,0.562568611948373,0.412105973057839,0.0113276021017589,0.013996928194102,0.0234877598261158,0.0234184888442699,0.000984966396601214,0.00084645661823005,24.3920308641975,0.00461139813884471,0.00111153731821332,0.00225301396753473,0.00888506588404415,0.00487038730642175,0.00266972387420918,0.00131712353241894,"ambient"
2013-01-02,"elevated",2.5568530215462,0.308813452527728,0.573212874799064,0.0136677139938512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845933904618568,0.154066095381432,0.0465730047906748,0.0465730047906748,0.562568611948373,0.412105973057839,0.0113276021017589,0.013996928194102,0.0234877598261158,0.0234184888442699,0.000984966396601214,0.00084645661823005,27.3883665123457,0.00460178832750909,0.00142010075804464,0.00225084570427345,0.011373082459783,0.00551282744782386,0.00267221015735605,0.00168594749205203,"elevated"
2013-01-03,"ambient",3.2161190233692,0.216158137472326,0.521867235091003,0.00854189054472104,NA,NA,34.6996513886348,0.0197038370536705,3.37256268325652,0.00803315863689896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845473697403225,0.154526302596775,0.0466242177174246,0.0466242177174246,0.561702358551922,0.411766254311729,0.0118670117256521,0.0146634485842973,0.0234624413058799,0.0233898717058508,0.00103186955834413,0.000886764076241005,24.3722573302469,0.00538796469969954,0.00119159844248924,0.00241529266775877,0.008506278741974,0.00466275349563739,0.00255590850248029,0.00126097206825318,"ambient"
2013-01-03,"elevated",3.3864147270954,0.42085831176009,0.595117450138264,0.0143441845313777,NA,NA,37.5037164779129,0.0550559466543243,5.21465179299943,0.0223844586262301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845473697403225,0.154526302596775,0.0466242177174246,0.0466242177174246,0.561702358551922,0.411766254311729,0.0118670117256521,0.0146634485842973,0.0234624413058799,0.0233898717058508,0.00103186955834413,0.000886764076241005,27.3699000771605,0.00552626369457419,0.00152216563286565,0.00241261752486202,0.0105162049688807,0.00509747674866444,0.00247087892258344,0.00155892384108572,"elevated"
2013-01-04,"ambient",3.4064719955604,0.224574268251517,0.545959849818597,0.00897288480459941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844941104182413,0.155058895817587,0.0466873244982705,0.0466873244982706,0.560836105155471,0.411426535565619,0.0124064213495454,0.0153299689744926,0.0234371227856439,0.0233612545674317,0.00107877272008704,0.00092707153425196,22.8441774691358,0.00741398828727214,0.00156277095823767,0.0031676352554916,0.00940382177633865,0.00515474559322971,0.00282559609942614,0.00139402398563325,"ambient"
2013-01-04,"elevated",3.4853502259914,0.420449211418024,0.62460859731785,0.0150613563733989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844941104182413,0.155058895817587,0.0466873244982705,0.0466873244982706,0.560836105155471,0.411426535565619,0.0124064213495454,0.0153299689744926,0.0234371227856439,0.0233612545674317,0.00107877272008704,0.00092707153425196,25.8429016203704,0.00772743771837138,0.00199567246148235,0.00316312118109804,0.011557266150865,0.00560210605028093,0.00271548580684414,0.00171325091072983,"elevated"
